"date","SP500","VIX","US10Y"
2013-12-14,1818.31994628906,13.789999961853,2.88700008392334
2013-12-21,1841.40002441406,12.460000038147,3.00600004196167
2013-12-28,1831.36999511719,13.7600002288818,2.99499988555908
2014-01-04,1842.36999511719,12.1400003433228,2.85999989509583
2014-01-11,1838.69995117188,12.4399995803833,2.82699990272522
2014-01-18,1790.2900390625,18.1399993896484,2.73499989509583
2014-01-25,1782.58996582031,18.4099998474121,2.66799998283386
2014-02-01,1797.02001953125,15.289999961853,2.67499995231628
2014-02-08,1838.63000488281,13.5699996948242,2.74600005149841
2014-02-15,1836.25,14.6800003051758,2.73399996757507
2014-02-22,1859.44995117188,14,2.65799999237061
2014-03-01,1878.0400390625,14.1099996566772,2.78999996185303
2014-03-08,1841.13000488281,17.8199996948242,2.64499998092651
2014-03-15,1866.52001953125,15,2.75
2014-03-22,1857.61999511719,14.4099998474121,2.71199989318848
2014-03-29,1865.08996582031,13.960000038147,2.7260000705719
2014-04-05,1815.68994140625,17.0300006866455,2.61899995803833
2014-04-12,1864.84997558594,13.3599996566772,2.72099995613098
2014-04-19,1863.40002441406,14.0600004196167,2.66599988937378
2014-04-26,1881.14001464844,12.9099998474121,2.59100008010864
2014-05-03,1878.47998046875,12.9200000762939,2.62299990653992
2014-05-10,1877.85998535156,12.4399995803833,2.51799988746643
2014-05-17,1900.53002929688,11.3599996566772,2.53600001335144
2014-05-24,1923.56994628906,11.3999996185303,2.45700001716614
2014-05-31,1949.43994140625,10.7299995422363,2.59699988365173
2014-06-07,1936.16003417969,12.1800003051758,2.60400009155273
2014-06-14,1962.86999511719,10.8500003814697,2.62400007247925
2014-06-21,1960.9599609375,11.2600002288818,2.53200006484985
2014-06-28,1985.43994140625,10.3199996948242,2.64800000190735
2014-07-05,1967.56994628906,12.0799999237061,2.51999998092651
2014-07-12,1978.21997070312,12.0600004196167,2.48399996757507
2014-07-19,1978.33996582031,12.6899995803833,2.46900010108948
2014-07-26,1925.15002441406,17.0300006866455,2.50500011444092
2014-08-02,1931.58996582031,15.7700004577637,2.41499996185303
2014-08-09,1955.06005859375,13.1499996185303,2.34500002861023
2014-08-16,1988.40002441406,11.4700002670288,2.40300011634827
2014-08-23,2003.36999511719,12.0900001525879,2.34299993515015
2014-08-30,2007.7099609375,12.0900001525879,2.46099996566772
2014-09-06,1985.5400390625,13.3100004196167,2.61400008201599
2014-09-13,2010.40002441406,12.1099996566772,2.58699989318848
2014-09-20,1982.84997558594,14.8500003814697,2.53500008583069
2014-09-27,1967.90002441406,14.5500001907349,2.44700002670288
2014-10-04,1906.13000488281,21.2399997711182,2.30699992179871
2014-10-11,1886.76000976562,21.9899997711182,2.19899988174438
2014-10-18,1964.57995605469,16.1100006103516,2.27300000190735
2014-10-25,2018.05004882812,14.0299997329712,2.33500003814697
2014-11-01,2031.92004394531,13.1199998855591,2.31200003623962
2014-11-08,2039.81994628906,13.3100004196167,2.3199999332428
2014-11-15,2063.5,12.8999996185303,2.31500005722046
2014-11-22,2067.56005859375,13.3299999237061,2.19400000572205
2014-11-29,2075.3701171875,11.8900003433228,2.30699992179871
2014-12-06,2002.32995605469,21.0799999237061,2.1029999256134
2014-12-13,2070.64990234375,16.4899997711182,2.17600011825562
2014-12-20,2088.77001953125,14.5,2.25
2014-12-27,2058.19995117188,17.7900009155273,2.12299990653992
2015-01-03,2044.81005859375,17.5499992370605,1.97099995613098
2015-01-10,2019.42004394531,20.9500007629395,1.81500005722046
2015-01-17,2051.82006835938,16.6599998474121,1.81700003147125
2015-01-24,1994.98999023438,20.9699993133545,1.67499995231628
2015-01-31,2055.46997070312,17.2900009155273,1.93799996376038
2015-02-07,2096.98999023438,14.6899995803833,2.02099990844727
2015-02-14,2110.30004882812,14.3000001907349,2.13299989700317
2015-02-21,2104.5,13.3400001525879,2.00200009346008
2015-02-28,2071.26000976562,15.1999998092651,2.24000000953674
2015-03-07,2053.39990234375,16,2.11199998855591
2015-03-14,2108.10009765625,13.0200004577637,1.92999994754791
2015-03-21,2061.02001953125,15.0699996948242,1.94799995422363
2015-03-28,2066.9599609375,14.6700000762939,1.90400004386902
2015-04-04,2102.06005859375,12.5799999237061,1.95099997520447
2015-04-11,2081.17993164062,13.8900003433228,1.85000002384186
2015-04-18,2117.68994140625,12.289999961853,1.91700005531311
2015-04-25,2108.2900390625,12.6999998092651,2.11700010299683
2015-05-02,2116.10009765625,12.8599996566772,2.15000009536743
2015-05-09,2122.72998046875,12.3800001144409,2.14100003242493
2015-05-16,2126.06005859375,12.1300001144409,2.21499991416931
2015-05-23,2107.38989257812,13.8400001525879,2.09500002861023
2015-05-30,2092.830078125,14.210000038147,2.40199995040894
2015-06-06,2094.11010742188,13.7799997329712,2.38499999046326
2015-06-13,2109.98999023438,13.960000038147,2.26699995994568
2015-06-20,2101.48999023438,14.0200004577637,2.4760000705719
2015-06-27,2076.78002929688,16.7900009155273,2.39299988746643
2015-07-04,2076.6201171875,16.8299999237061,2.41700005531311
2015-07-11,2126.63989257812,11.9499998092651,2.34899997711182
2015-07-18,2079.64990234375,13.7399997711182,2.27099990844727
2015-07-25,2103.84008789062,12.1199998855591,2.20499992370605
2015-08-01,2077.57006835938,13.3900003433228,2.17499995231628
2015-08-08,2091.5400390625,12.8299999237061,2.19600009918213
2015-08-15,1970.89001464844,28.0300006866455,2.05399990081787
2015-08-22,1988.86999511719,26.0499992370605,2.18600010871887
2015-08-29,1921.21997070312,27.7999992370605,2.12800002098083
